1	18451
1	18559
1	18579
1	18669
1	18826
1	18874
1	19098
1	19247
1	19343
1	19583
1	19679
1	19719
1	19760
1	19823
1	20217
1	20271
1	20308
1	20700
1	20715
1	20825
1	20932
1	21349
1	21377
1	21432
1	21552
1	22118
1	22223
1	22229
1	22230
1	22276
1	22281
1	22760
1	22970
1	23034
1	23199
1	23539
1	23597
1	23675
1	23689
1	23799
1	24170
1	24271
1	24355
1	24371
1	24382
1	24449
1	24606
1	24607
1	24826
1	25036
1	25093
1	25347
1	25855
1	25898
1	26379
1	26410
1	26671
1	26770
1	26785
1	26933
1	27150
1	27374
1	27594
1	27643
1	27723
1	27837
1	28208
1	28715
1	29077
1	29285
1	29599
1	30035
1	30250
1	30351
1	30423
1	30466
1	30514
1	30676
1	30763
1	30772
1	31371
1	31849
1	31968
1	32181
1	32199
1	32363
1	32381
1	32489
1	32692
1	32743
1	32901
1	33026
1	33186
1	33441
1	33527
1	33545
1	33557
1	33634
1	33648
1	33667
1	33935
1	34007
1	34067
1	34074
1	34092
1	34260
1	34380
1	34479
1	34576
1	34605
1	34664
1	34834
1	35000
1	35171
1	35297
1	35361
1	35389
1	35398
1	35626
1	35736
1	35810
1	35825
1	35996
1	36143
1	36189
1	36560
1	36601
1	36742
1	36748
1	37115
1	37200
1	37227
1	37244
1	37442
1	37510
1	38023
1	38369
1	38422
1	38449
1	38612
1	38862
1	38914
1	38932
1	39062
1	39139
1	39292
1	39563
1	39881
1	39942
1	39945
1	40021
1	40149
1	40452
1	40692
1	40783
1	40820
1	40832
1	41228
1	41327
1	41613
1	42031
1	42089
1	42411
1	42416
1	42421
1	42576
1	42625
1	43116
1	43294
1	43487
1	43660
1	43694
1	44102
1	44173
1	44494
1	44674
1	44786
1	44893
1	45392
1	45400
1	45444
1	45659
1	45685
1	45814
1	46060
1	46097
1	46202
1	46372
1	46405
1	46522
1	46696
1	46888
1	46925
1	46943
1	47029
1	47328
1	47603
1	47837
1	47951
1	47958
1	48025
1	48794
1	48807
1	49052
1	49169
1	49170
1	49222
1	49399
1	49766
1	50089
1	50358
1	50641
1	51384
1	51774
1	51776
1	51833
1	52734
1	53117
1	53133
1	53169
1	53442
1	53987
1	53999
1	54079
1	54311
1	54584
1	55083
1	55147
1	55305
1	55599
1	55640
1	55693
1	55800
1	55959
1	55966
1	55979
1	56051
1	56256
1	56270
1	56276
1	56468
1	56589
1	57124
1	57221
1	57709
1	57994
1	58274
1	58412
1	59027
1	59187
1	59392
1	60109
1	60356
1	60497
1	60705
1	60777
1	61349
1	61591
1	61812
1	62266
1	62276
1	62413
1	62688
1	62858
1	63037
1	63127
1	63289
1	63576
1	63912
1	64032
1	64215
1	64379
1	64473
1	64628
1	64677
1	64730
1	64953
1	65023
1	65084
1	65197
1	65281
1	65348
1	65585
1	65883
1	66407
1	66771
1	66843
1	66925
1	67097
1	67291
1	67751
1	67859
1	67899
1	67952
1	68742
1	68943
1	68988
1	69331
1	69976
1	70067
1	70353
1	70424
1	71023
1	71296
1	71515
1	72802
1	72903
1	73283
1	73765
1	74042
1	74421
1	74422
1	74694
1	74795
1	75041
1	75446
1	75782
1	76311
1	76362
1	76764
1	77013
1	77306
1	77909
1	77971
1	78353
1	78429
1	78496
1	78678
1	78770
1	80152
1	80199
1	80429
1	80786
1	80831
1	80952
1	80982
1	81553
1	81615
1	82089
1	82128
1	82313
1	82762
1	82890
1	82959
1	83367
1	83624
1	83849
1	84252
1	84461
1	85020
1	85039
1	85612
1	86134
1	86168
1	86516
1	86686
1	87101
1	87353
1	87370
1	87931
1	88004
1	88080
1	88126
1	88216
1	88326
1	88334
1	88367
1	88655
1	88671
1	88966
1	89430
1	90212
1	90242
1	90305
1	90495
1	90704
1	91062
1	91242
1	91302
1	91423
1	91872
1	92247
1	92332
1	92341
1	92468
1	92540
1	92822
1	92883
1	93696
1	93861
1	94330
1	94447
1	94643
1	95108
1	95306
1	95955
1	96092
1	96409
1	96539
1	96935
1	97084
1	97341
1	97874
1	98135
1	98475
1	98561
1	98820
1	98873
1	99180
1	99646
1	99858
2	1
2	1528
2	45236
3	0
3	4
3	6
3	31
3	67
3	208
3	377
3	385
3	452
3	549
3	645
3	656
3	658
3	673
3	765
3	981
3	1020
3	1327
3	1342
3	1437
3	1453
3	1576
3	1766
3	1829
3	1996
3	2055
3	2306
3	2352
3	2425
3	2594
3	2621
3	2627
3	2718
3	2799
3	3243
3	3509
3	3522
3	3545
3	3555
3	3639
3	4304
3	4317
3	4333
3	4501
3	4559
3	4814
3	4822
3	4909
3	4938
3	5037
3	5274
3	5499
3	5569
3	5802
3	5970
3	6012
3	6021
3	6277
3	6324
3	6325
3	6644
3	6693
3	6878
3	6883
3	7327
3	7517
3	7841
3	7879
3	7923
3	7963
3	8022
3	8349
3	8397
3	8646
3	8804
3	9047
3	9048
3	9764
3	9923
3	10116
3	10260
3	10616
3	11300
3	11489
3	11634
3	11858
3	12350
3	12607
3	12793
3	12883
3	13178
3	13317
3	13921
3	13991
3	14015
3	14069
3	14407
3	14524
3	14573
3	14615
3	15041
3	15124
3	16005
3	16423
3	17500
3	17607
3	17752
3	18395
3	19213
3	19331
3	19437
3	19676
3	19705
3	20291
3	21287
3	21681
3	22437
3	22770
3	23093
3	23187
3	23528
3	23868
3	24033
3	25418
3	25469
3	26341
3	26402
3	26628
3	28680
3	29793
3	29945
3	31512
3	31556
3	31638
3	36040
3	37426
3	37514
3	39138
3	39353
3	39492
3	40075
3	40200
3	40565
3	40699
3	40940
3	41088
3	41160
3	41279
3	41590
3	42102
3	42166
3	42452
3	42773
3	43036
3	43080
3	44936
3	44952
3	45475
3	45601
3	46678
3	46756
3	48106
3	48262
3	48450
3	48818
3	50028
3	50318
3	50989
3	51068
3	51272
3	51823
3	52007
3	52405
3	54112
3	54465
3	54669
3	55440
3	55745
3	55914
3	56194
3	56360
3	56466
3	56584
3	56932
3	57396
3	58915
3	59511
3	59688
3	60635
3	61150
3	62003
3	62456
3	62969
3	64327
3	65174
3	66241
3	66420
3	66662
3	67507
3	71534
3	71539
3	71614
3	73134
3	73159
3	73183
3	73759
3	74628
3	74773
3	75484
3	76693
3	78195
3	78995
3	80121
3	80252
3	80293
3	80871
3	81103
3	81402
3	82514
3	83263
3	84522
3	85902
3	86468
3	86941
3	86965
3	87166
3	87467
3	88277
3	88742
3	88787
3	88972
3	89263
3	89633
3	91378
3	92014
3	92612
3	93303
3	93647
3	95956
3	96121
3	97285
3	98476
3	98527
3	99122
4	3
4	5
4	7
4	8
4	9
4	11
4	12
4	13
4	16
4	17
4	30
4	34
4	53
4	57
4	63
4	73
4	78
4	85
4	86
4	92
4	112
4	135
4	177
4	178
4	185
4	190
4	202
4	217
4	253
4	273
4	292
4	299
4	316
4	328
4	371
4	373
4	408
4	440
4	459
4	493
4	510
4	541
4	556
4	578
4	582
4	589
4	622
4	628
4	630
4	697
4	788
4	789
4	878
4	975
4	983
4	1180
4	1221
4	1271
4	1323
4	1497
4	1599
4	1687
4	1703
4	1836
4	1927
4	1949
4	2004
4	2088
4	2153
4	2164
4	2434
4	2459
4	2548
4	2602
4	2757
4	3000
4	3205
4	3342
4	3356
4	3371
4	3646
4	3697
4	3764
4	3856
4	3866
4	3956
4	4371
4	4412
4	4658
4	4695
4	4833
4	4918
4	4933
4	5113
4	5147
4	5377
4	5461
4	5519
4	5727
4	5740
4	5776
4	5857
4	5908
4	5929
4	6062
4	6086
4	6173
4	6252
4	6389
4	6522
4	6674
4	6853
4	6855
4	7030
4	7129
4	7177
4	7248
4	7308
4	7470
4	7563
4	7781
4	7903
4	8095
4	8344
4	8889
4	9085
4	9153
4	9215
4	9217
4	9386
4	9480
4	10062
4	10287
4	10307
4	10369
4	10533
4	10615
4	10623
4	10652
4	10810
4	10906
4	10971
4	11131
4	11302
4	11511
4	11734
4	11735
4	11751
4	11930
4	12107
4	12241
4	12477
4	12519
4	12602
4	12744
4	12903
4	12935
4	13365
4	13403
4	13732
4	13742
4	13767
4	13912
4	13974
4	14310
4	14612
4	14721
4	14724
4	15070
4	15305
4	15420
4	15750
4	15784
4	15844
4	15964
4	16023
4	16069
4	16136
4	16140
4	16214
4	16227
4	16244
4	16263
4	16279
4	16356
4	16477
4	16504
4	16537
4	16729
4	16826
4	16893
4	16905
4	16982
4	16989
4	17085
4	17214
4	17235
4	17247
4	17389
4	17462
4	17611
4	17613
4	18273
4	18716
4	19031
4	19530
4	20093
4	20130
4	20268
4	20375
4	20430
4	20824
4	20912
4	21381
4	21410
4	21683
4	21730
4	21937
4	22020
4	22481
4	22817
4	23267
4	23273
4	23469
4	23525
4	23548
4	23560
4	24028
4	24168
4	24265
4	25356
4	25797
4	26271
4	26649
4	26967
4	27248
4	27446
4	27728
4	27822
4	28005
4	28069
4	28229
4	28597
4	29091
4	29111
4	29142
4	29364
4	29520
4	29621
4	29648
4	29782
4	29841
4	29876
4	30078
4	30085
4	30374
4	30492
4	30563
4	30816
4	31752
4	31807
4	32098
4	32167
4	32536
4	33314
4	33604
4	33663
4	33918
4	33966
4	34515
4	34648
4	35458
4	35675
4	35747
4	35946
4	36056
4	36086
4	36287
4	36888
4	37149
4	37289
4	37427
4	37454
4	37490
4	37939
4	37967
4	38165
4	38426
4	38514
4	38596
4	38814
4	39121
4	39158
4	39550
4	39561
4	39736
4	39769
4	40138
4	40286
4	40327
4	40634
4	40731
4	40915
4	40956
4	41013
4	41272
4	41370
4	41604
4	42068
4	42278
4	42343
4	42727
4	42997
4	43196
4	43319
4	43342
4	43648
4	43730
4	43764
4	43787
4	43979
4	44338
4	44343
4	44798
4	45770
4	45829
4	46091
4	46744
4	47367
4	48115
4	48306
4	48856
4	49044
4	49051
4	49167
4	49355
4	49395
4	49562
4	49894
4	50122
4	50261
4	50330
4	50488
4	51005
4	51173
4	51494
4	51523
4	51527
4	51640
4	51677
4	51696
4	52269
4	52395
4	52498
4	54698
4	54853
4	54998
4	55129
4	55476
4	55519
4	55754
4	56298
4	56497
4	56502
4	56827
4	56888
4	57137
4	57712
4	57952
4	59002
4	59144
4	59257
4	59912
4	60179
4	60904
4	61204
4	61358
4	61730
4	62918
4	63286
4	63442
4	63578
4	63597
4	64665
4	64821
4	64945
4	65024
4	65130
4	65214
4	65232
4	65659
4	66815
4	67164
4	67165
4	67849
4	68206
4	68509
4	68773
4	69149
4	69193
4	69370
4	69457
4	69715
4	70015
4	70045
4	70292
4	70305
4	70787
4	71001
4	71490
4	71701
4	71702
4	72227
4	72830
4	72842
4	73377
4	73450
4	73599
4	75187
4	75641
4	76674
4	77632
4	77663
4	78027
4	78102
4	78383
4	78421
4	78560
4	79371
4	79470
4	79706
4	80008
4	80671
4	80959
4	81278
4	82591
4	84558
4	84781
4	85111
4	85379
4	85497
4	85858
4	86414
4	88030
4	88703
4	89278
4	89541
4	89835
4	90189
4	90457
4	90953
4	91224
4	91506
4	91629
4	91963
4	92253
4	92553
4	92647
4	92743
4	93224
4	93240
4	94198
4	95214
4	95442
4	95699
4	95820
4	96320
4	96356
4	96499
4	96528
4	97528
4	97599
4	98893
4	99016
5	4
5	22
5	28
5	259
5	1010
5	1317
5	1558
5	3269
5	4083
5	4286
5	4813
5	6100
5	8199
5	8831
5	10528
5	10779
5	11321
5	12865
5	15216
5	15559
5	15768
5	16053
5	24421
5	28939
5	29059
5	30278
5	31344
5	32923
5	34105
5	35227
5	38994
5	40646
5	44284
5	46810
5	50765
5	52454
5	58997
5	62859
5	63813
5	65003
5	65194
5	65823
5	76922
5	81469
5	85592
5	88561
5	93290
5	98041
6	3
6	18
6	38
6	75
6	87
6	118
6	168
6	341
6	367
6	380
6	400
6	424
6	550
6	729
6	1571
6	1630
6	1953
6	2379
6	2782
6	3151
6	3391
6	3620
6	3849
6	4307
6	4424
6	4696
6	5048
6	5115
6	5355
6	5504
6	5530
6	5581
6	6079
6	6566
6	6842
6	6877
6	6901
6	7067
6	7275
6	7476
6	8802
6	9354
6	9561
6	10082
6	10351
6	11886
6	14268
6	14396
6	14644
6	16928
6	17820
6	19415
6	21051
6	21302
6	23743
6	24560
6	25470
6	26803
6	27255
6	28593
6	28988
6	29587
6	29641
6	31782
6	32029
6	32352
6	32394
6	33434
6	34144
6	34242
6	35032
6	36675
6	40392
6	42957
6	43397
6	45635
6	46134
6	46139
6	46153
6	47711
6	47924
6	51967
6	53916
6	54166
6	54872
6	56005
6	57445
6	57900
6	59232
6	59745
6	61323
6	61947
6	62048
6	63240
6	64373
6	65559
6	66121
6	71754
6	71865
6	72544
6	73479
6	73596
6	77514
6	78547
6	79283
6	80874
6	83414
6	83866
6	86803
6	88442
6	88990
6	91234
6	92530
6	95190
6	96452
6	97157
6	98124
7	4
7	33
7	132
7	186
7	312
7	325
7	595
7	684
7	734
7	931
7	974
7	988
7	1065
7	1278
7	1417
7	1420
7	1439
7	1589
7	1664
7	1686
7	1773
7	1787
7	1808
7	1871
7	2038
7	2094
7	2380
7	3113
7	3264
7	3427
7	4150
7	4614
7	4793
7	4974
7	5385
7	5963
7	6063
7	6830
7	6880
7	6944
7	6996
7	7445
7	7811
7	7918
7	8492
7	8614
7	9107
7	9976
7	10453
7	10780
7	11704
7	11887
7	12117
7	12585
7	12966
7	12985
7	14293
7	14688
7	15425
7	16013
7	16898
7	17227
7	20080
7	20086
7	20437
7	20495
7	21026
7	22222
7	22847
7	23842
7	25097
7	25415
7	25572
7	26283
7	26526
7	26757
7	27287
7	27323
7	28646
7	29791
7	30540
7	30670
7	31094
7	31701
7	32389
7	32815
7	32993
7	34729
7	35355
7	35618
7	35663
7	36556
7	37087
7	38195
7	41878
7	41928
7	41952
7	42681
7	43422
7	45239
7	45562
7	45595
7	45664
7	46173
7	47932
7	48970
7	49161
7	49239
7	49667
7	50648
7	54741
7	54840
7	56130
7	56242
7	56347
7	57813
7	57945
7	58091
7	58910
7	59242
7	61152
7	62154
7	62158
7	62246
7	64295
7	66565
7	66871
7	67945
7	68435
7	70099
7	70186
7	70336
7	73535
7	74331
7	74571
7	77072
7	79529
7	80328
7	80796
7	80979
7	83806
7	87896
7	88683
7	90210
7	93778
7	96281
7	96843
7	99902
8	4
8	456
8	884
8	1360
8	1918
8	2456
8	4224
8	7183
8	10347
8	10922
8	11700
8	14276
8	14889
8	15272
8	20845
8	21611
8	23947
8	30421
8	32225
8	38408
8	46640
8	52176
8	58063
8	60507
8	64749
8	66161
8	68692
8	69336
8	71688
8	73660
8	79220
8	80588
8	81622
8	81680
8	84005
9	4
9	10
9	23
9	24
9	29
9	89
9	102
9	128
9	282
9	347
9	562
9	851
9	889
9	901
9	1240
9	1629
9	1693
9	1746
9	2149
9	2423
9	2676
9	2690
9	2759
9	2767
9	3293
9	3573
9	3682
9	3744
9	3990
9	4277
9	4335
9	4354
9	4485
9	4906
9	5482
9	6075
9	6576
9	7031
9	7664
9	8100
9	8842
9	9962
9	10628
9	10867
9	10908
9	12711
9	13113
9	13615
9	14168
9	16204
9	16645
9	16768
9	16925
9	16958
9	17571
9	17836
9	19091
9	19225
9	19361
9	20307
9	20532
9	20874
9	21159
9	22044
9	22596
9	23069
9	23601
9	24152
9	25710
9	26460
9	26822
9	27752
9	28606
9	28805
9	30138
9	30404
9	31481
9	31537
9	32220
9	32320
9	33096
9	35189
9	35508
9	36431
9	37811
9	38837
9	39852
9	40764
9	41908
9	42936
9	43223
9	45375
9	46217
9	49563
9	49641
9	50127
9	50338
9	52201
9	52588
9	53034
9	53093
9	53196
9	53817
9	54891
9	54899
9	54977
9	57255
9	57413
9	58185
9	59303
9	59995
9	60809
9	60996
9	61233
9	61260
9	62147
9	63142
9	63369
9	65115
9	65945
9	66227
9	66380
9	66810
9	68028
9	70289
9	72838
9	73272
9	75905
9	76041
9	76297
9	78729
9	79095
9	80657
9	80824
9	81208
9	82025
9	82709
9	82720
9	84464
9	84602
9	85720
9	88366
9	88637
9	89540
9	90428
9	92241
9	93530
9	93934
9	98753
9	99643
10	9
10	1742
10	1921
10	4359
10	5372
10	7449
10	7551
10	8807
10	10017
10	11341
10	12211
10	14828
10	20165
10	21305
10	21316
10	22177
10	30849
10	34689
10	35986
10	37127
10	37785
10	38373
10	44070
10	46252
10	53402
10	55972
10	57105
10	57948
10	63048
10	63097
10	69545
10	77869
10	81821
10	91626
10	92302
10	92611
10	98088
11	4
11	1220
11	8856
11	41752
12	4
12	461
12	588
12	2660
12	4502
12	5622
12	5721
12	8041
12	13385
12	14313
12	18002
12	19080
12	31632
12	31742
12	36500
12	36765
12	38345
12	38729
12	38747
12	41700
12	54824
12	56782
12	56863
12	58696
12	63996
12	65009
12	78422
12	81554
12	90812
12	92300
12	93084
12	93614
12	94984
12	95039
12	96238
13	4
13	14
13	21
13	27
13	32
13	35
13	41
13	45
13	46
13	48
13	79
13	98
13	99
13	157
13	181
13	213
13	214
13	222
13	225
13	274
13	315
13	320
13	334
13	345
13	411
13	432
13	444
13	497
13	501
13	532
13	533
13	566
13	605
13	613
13	621
13	715
13	733
13	784
13	785
13	786
13	790
13	792
13	804
13	805
13	840
13	888
13	913
13	941
13	956
13	1030
13	1042
13	1094
13	1217
13	1266
13	1308
13	1384
13	1397
13	1537
13	1676
13	1903
13	1954
13	2083
13	2173
13	2184
13	2212
13	2216
13	2241
13	2330
13	2403
13	2454
13	2463
13	2465
13	2846
13	2906
13	2915
13	2947
13	2959
13	2978
13	3111
13	3143
13	3163
13	3178
13	3184
13	3530
13	3581
13	3781
13	3807
13	3843
13	4005
13	4165
13	4188
13	4197
13	4248
13	4251
13	4254
13	4482
13	4668
13	4714
13	4828
13	4839
13	4889
13	4941
13	4971
13	5066
13	5382
13	5392
13	5455
13	5611
13	5619
13	5655
13	5731
13	5784
13	5831
13	5869
13	5898
13	6065
13	6238
13	6364
13	6419
13	6543
13	7079
13	7303
13	7347
13	7432
13	7521
13	7588
13	7873
13	7889
13	8076
13	8211
13	8355
13	8358
13	8415
13	8418
13	8468
13	8674
13	8716
13	8719
13	9214
13	9377
13	9390
13	9449
13	9451
13	9793
13	9839
13	9978
13	10161
13	10196
13	10203
13	10324
13	10373
13	10390
13	10644
13	10713
13	10762
13	10879
13	10963
13	11167
13	11258
13	11264
13	11322
13	11432
13	11644
13	11743
13	11974
13	12172
13	12300
13	12318
13	12541
13	12697
13	13052
13	13174
13	13186
13	13325
13	13449
13	13552
13	13570
13	13683
13	13795
13	13994
13	14223
13	14626
13	14658
13	14717
13	14789
13	14968
13	15058
13	15181
13	15268
13	15508
13	15765
13	15942
13	16130
13	16212
13	16320
13	16615
13	16874
13	16910
13	16993
13	17220
13	17538
13	17980
13	18107
13	18149
13	18478
13	18863
13	19118
13	19268
13	19468
13	19474
13	19860
13	20223
13	20414
13	20625
13	20684
13	20736
13	21120
13	21122
13	21685
13	21746
13	21829
13	21909
13	21917
13	21939
13	22002
13	22199
13	22213
13	22359
13	23367
13	23676
13	23948
13	24398
13	24495
13	25124
13	25251
13	25660
13	26078
13	26155
13	26207
13	26367
13	26920
13	26938
13	26941
13	27206
13	27226
13	27385
13	27430
13	28133
13	28211
13	28227
13	28294
13	28373
13	28418
13	29140
13	29156
13	29843
13	29947
13	30225
13	30262
13	30589
13	30633
13	31027
13	31216
13	31284
13	31911
13	32278
13	32432
13	32546
13	32640
13	33093
13	33568
13	33618
13	33652
13	34313
13	34653
13	34669
13	34717
13	35233
13	35968
13	36468
13	36526
13	36563
13	36664
13	37183
13	37229
13	37433
13	37964
13	37991
13	38824
13	39436
13	39820
13	39875
13	40770
13	40862
13	41255
13	41373
13	41431
13	41490
13	41656
13	41707
13	42268
13	42404
13	42424
13	43270
13	43460
13	43488
13	43781
13	43891
13	43925
13	44393
13	44410
13	44416
13	44475
13	44651
13	44659
13	44739
13	45581
13	45629
13	46204
13	47009
13	47010
13	47068
13	48041
13	48421
13	49232
13	49248
13	49342
13	49813
13	50242
13	50259
13	50600
13	50639
13	50805
13	50872
13	53249
13	53820
13	55162
13	55352
13	55609
13	55905
13	56157
13	56175
13	56456
13	56840
13	56998
13	57094
13	57129
13	57499
13	57654
13	57711
13	58383
13	58988
13	59164
13	59476
13	59483
13	59808
13	59821
13	60432
13	60893
13	61293
13	61307
13	61505
13	62000
13	62190
13	62793
13	62933
13	63363
13	63496
13	63983
13	64124
13	64604
13	64851
13	64959
13	65408
13	65699
13	66543
13	67160
13	67523
13	67778
13	67795
13	67948
13	68423
13	68723
13	69734
13	69745
13	70016
13	70204
13	70756
13	70995
13	71165
13	71226
13	71447
13	72026
13	72059
13	72062
13	72126
13	72467
13	72620
13	73135
13	73331
13	73799
13	74127
13	74382
13	74442
13	74756
13	74865
13	74954
13	75408
13	75420
13	76586
13	77010
13	77129
13	77133
13	77538
13	77798
13	78337
13	78528
13	78646
13	79982
13	80502
13	81238
13	81482
13	81805
13	81893
13	82182
13	82423
13	82726
13	83375
13	83802
13	83888
13	84259
13	85060
13	85155
13	85432
13	86592
13	86873
13	86976
13	87129
13	87582
13	87695
13	88303
13	88378
13	89176
13	89535
13	89902
13	90173
13	91988
13	92393
13	93079
13	93131
13	93352
13	93460
13	94172
13	94331
13	94455
13	95745
13	96230
13	96603
13	97673
13	97898
13	98019
13	98698
13	98745
14	13
14	134
14	426
14	1609
14	2321
14	3835
14	5390
14	7041
14	7601
14	8268
14	9668
14	19157
14	20245
14	24324
14	25457
14	25727
14	26411
14	26761
14	27024
14	29889
14	32857
14	34753
14	39370
14	56357
14	62436
14	64731
14	70709
14	73733
15	1
15	1443
15	4109
15	4360
15	4620
15	11690
15	12170
15	14476
15	15589
15	17985
15	19817
15	22311
15	22490
15	25002
15	27235
15	29327
15	33633
15	35306
15	37258
15	45364
15	46101
15	48326
15	49691
15	50349
15	55076
15	55551
15	55699
15	57242
15	57486
15	63992
15	64855
15	65841
15	66696
15	68851
15	71834
15	73835
15	75607
15	77543
15	78849
15	85106
15	85631
15	87236
15	91712
16	4
16	66
16	199
16	231
16	343
16	412
16	516
16	800
16	1406
16	1493
16	1977
16	2181
16	2285
16	2783
16	2864
16	3294
16	3360
16	3880
16	4648
16	5851
16	6347
16	6464
16	6479
16	8216
16	8819
16	10872
16	11402
16	11547
16	12460
16	12852
16	13445
16	13698
16	16670
16	17461
16	17468
16	18035
16	18226
16	19094
16	20398
16	22091
16	22093
16	22661
